code,shape,area,score,percent,circles,num_lines,corners
54200,8,7983.0,61,15.25,2,0,7
54200,7,8848.0,90,22.5,2,0,16
54200,7,7891.0,25,6.25,1,0,7
54200,7,7320.5,26,6.5,0,0,7
54200,8,4493.5,49,12.25,2,0,8
54200,6,9501.5,87,21.75,0,0,18
54200,6,5361.5,62,15.5,1,0,6
54200,5,7037.0,40,10.0,0,0,12
54200,8,5422.0,28,7.0,2,0,9
54200,8,6173.5,34,8.5,2,0,13
54200,7,3885.0,27,6.75,1,0,10
54200,6,5982.5,45,11.25,1,0,7
54200,6,7061.5,40,10.0,1,0,14
54200,7,7933.5,68,17.0,3,0,12
54200,8,7682.5,31,7.75,1,0,9
54200,7,4310.5,34,8.5,2,0,8
54200,5,7855.0,63,15.75,0,0,16
54200,9,9013.0,58,14.5,0,0,15
54200,8,5426.0,57,14.25,2,0,12
54200,7,7901.5,37,9.25,3,0,6
54200,7,8263.0,44,11.0,0,0,9
54200,9,9105.0,70,17.5,1,0,16
54200,8,5446.5,57,14.25,2,0,13
54200,9,8246.0,45,11.25,1,0,14
54200,5,7197.5,62,15.5,0,0,14
54200,5,8894.0,55,13.75,1,0,17
54200,8,6286.0,41,10.25,2,0,7
54200,6,4609.5,15,3.75,0,0,6
54200,6,8388.0,54,13.5,0,0,19
54200,7,6566.0,32,8.0,0,0,6
54200,6,6416.0,19,4.75,0,0,7
54200,8,6304.0,51,12.75,1,0,14
54200,9,7249.5,43,10.75,3,0,15
54200,9,8722.0,52,13.0,0,0,9
54200,5,6516.0,59,14.75,1,0,9
54200,5,8672.5,52,13.0,0,0,16
54200,8,6431.5,30,7.5,3,0,7
54200,8,6501.5,52,13.0,1,0,13
54200,8,6100.5,55,13.75,0,0,9
54200,9,8247.0,47,11.75,1,0,8
54200,7,7489.5,73,18.25,2,0,16
54200,8,4493.0,30,7.5,1,0,9
54200,8,5533.0,38,9.5,0,0,14
54200,7,8291.5,38,9.5,2,0,10
54200,6,5072.0,40,10.0,1,0,8
54200,7,7556.0,38,9.5,1,0,6
54200,8,7516.5,43,10.75,2,0,17
54200,8,5884.0,34,8.5,0,0,6
54200,8,5562.0,31,7.75,3,0,11
54200,6,9226.5,51,12.75,1,0,9
54200,5,5914.5,22,5.5,0,0,6
54200,8,8444.5,46,11.5,0,0,7
54200,8,6310.5,35,8.75,2,0,7
54200,6,7683.5,68,17.0,2,0,17
54200,7,7003.5,47,11.75,1,0,8
54200,6,7744.5,45,11.25,1,0,10
54200,7,6095.0,45,11.25,1,0,10
54200,5,9309.0,77,19.25,1,0,15
54200,7,6089.5,77,19.25,3,0,16
54200,8,5175.5,58,14.5,0,0,12
54200,6,7441.0,28,7.0,0,0,8
54200,7,7250.0,66,16.5,1,0,13
54200,6,8535.5,31,7.75,1,0,6
54200,9,8493.5,83,20.75,0,0,13
54200,6,7642.0,56,14.0,2,0,6
54200,5,7984.0,69,17.25,0,0,15
54200,9,6399.0,37,9.25,1,0,7
54200,9,6648.5,28,7.0,2,0,6
54200,8,5985.5,49,12.25,0,0,14
54200,4,8994.0,35,8.75,0,0,18
54200,7,5263.0,30,7.5,1,0,6
54200,5,7409.5,47,11.75,0,0,6
54200,8,7063.5,37,9.25,1,0,8
54200,8,9001.0,55,13.75,2,0,13
54200,8,5431.5,42,10.5,1,0,7
54200,9,7324.5,53,13.25,0,0,7
54200,7,8483.0,56,14.0,0,0,18
54200,5,9135.5,67,16.75,1,0,18
54200,8,5083.0,23,5.75,1,0,6
54200,8,6645.0,55,13.75,0,0,10
54200,5,8056.0,54,13.5,1,0,22
54200,5,7472.0,60,15.0,0,0,12
54200,7,7978.0,49,12.25,1,0,8
54200,9,6053.5,39,9.75,0,0,9
54200,9,7569.0,30,7.5,1,0,8
54200,7,7048.0,76,19.0,3,0,14
54200,7,6731.0,31,7.75,0,0,7
54200,5,8565.5,30,7.5,0,0,6
54200,13,5099.5,95,23.75,1,0,14
54200,9,8074.5,35,8.75,2,0,7
54200,7,8099.0,34,8.5,1,0,7
54200,7,5708.5,32,8.0,0,0,10
54200,9,4163.5,39,9.75,1,0,7
54200,7,6599.5,62,15.5,0,0,8
54200,7,7290.0,36,9.0,1,0,9
54200,4,8071.0,28,7.0,0,0,8
54200,8,5029.0,29,7.25,0,0,9
54200,5,8919.5,57,14.25,1,0,14
54200,8,5372.5,44,11.0,0,0,13
54200,8,6075.5,42,10.5,0,0,8
54200,8,5568.0,28,7.0,0,0,7
54200,7,6625.5,61,15.25,3,0,12
54200,8,6202.0,36,9.0,0,0,7
54200,7,8729.0,49,12.25,2,0,16
54200,8,5904.5,52,13.0,2,0,7
54200,6,9073.0,42,10.5,2,0,6
54200,7,6097.0,33,8.25,4,0,10
54200,6,3944.5,29,7.25,0,0,5
54200,8,7836.0,65,16.25,0,0,16
54200,9,8415.5,66,16.5,2,0,13
54200,8,7068.5,26,6.5,2,0,7
54200,6,8250.5,27,6.75,3,0,6
54200,7,7355.5,55,13.75,1,0,15
54200,7,8493.0,93,23.25,3,0,13
54200,5,7294.0,72,18.0,2,0,13
54200,5,9185.5,52,13.0,0,0,19
54200,9,5510.5,37,9.25,0,0,7
54200,6,8910.0,62,15.5,4,0,15
54200,6,6235.5,57,14.25,1,0,13
54200,9,9545.0,71,17.75,3,0,16
54200,6,7241.0,71,17.75,1,0,16
54200,7,9097.5,64,16.0,1,0,9
54200,6,6815.5,59,14.75,1,0,8
54200,9,8505.0,86,21.5,1,0,7
54200,9,7122.0,44,11.0,1,0,12
54200,8,7315.5,66,16.5,1,0,8
54200,7,8178.5,44,11.0,3,0,7
54200,9,6389.0,37,9.25,3,0,12
54200,8,5886.5,19,4.75,2,0,6
54200,7,9159.0,44,11.0,0,0,19
54200,9,4420.5,50,12.5,2,0,9
54200,5,7671.0,48,12.0,1,0,21
54200,7,4930.0,51,12.75,0,0,15
54200,7,9128.0,39,9.75,0,0,7
54200,5,6897.5,66,16.5,0,0,12
54200,5,7467.0,62,15.5,0,0,7
54200,8,5952.0,75,18.75,1,0,10
54200,10,6823.0,59,14.75,2,0,12
54200,7,7163.5,43,10.75,0,0,14
54200,6,9522.0,74,18.5,0,0,18
54200,8,6201.0,35,8.75,1,0,6
54200,7,7156.5,65,16.25,0,0,6
54200,8,5400.0,19,4.75,0,0,5
54200,8,5158.0,59,14.75,0,0,11
54200,7,5068.0,25,6.25,0,0,7
54200,8,6353.5,48,12.0,0,0,11
54200,9,5960.0,63,15.75,0,0,14
54200,9,6415.0,34,8.5,0,0,8
54200,4,6733.5,21,5.25,0,0,6
54200,5,8102.0,80,20.0,0,0,16
54200,10,5556.0,54,13.5,1,0,13
54200,6,8238.5,80,20.0,1,0,14
54200,8,7546.0,75,18.75,1,0,17
54200,8,6692.5,31,7.75,1,0,6
54200,8,6016.0,27,6.75,2,0,6
54200,8,7280.0,29,7.25,0,0,7
54200,6,3512.0,19,4.75,0,0,5
54200,6,7366.0,90,22.5,0,0,12
54200,7,8334.5,64,16.0,2,0,16
54200,7,5821.5,58,14.5,1,0,8
54200,4,6723.0,49,12.25,0,0,14
54200,8,7568.0,81,20.25,3,0,16
54200,7,6472.5,47,11.75,0,0,7
54200,8,6683.0,55,13.75,1,0,14
54200,9,7420.5,40,10.0,1,0,12
54200,9,6572.0,64,16.0,1,0,12
54200,6,6213.5,56,14.0,1,0,7
54200,8,6710.5,17,4.25,0,0,7
54200,8,5144.0,35,8.75,1,0,12
54200,9,6088.0,21,5.25,1,0,10
54200,6,3538.5,17,4.25,1,0,5
54200,8,6538.0,53,13.25,0,0,7
54200,4,7286.0,63,15.75,0,0,4
54200,6,8918.0,67,16.75,0,0,17
54200,8,6418.0,68,17.0,1,0,14
54200,10,6705.5,41,10.25,0,0,7
54200,8,5735.5,47,11.75,2,0,13
54200,10,6503.0,19,4.75,2,0,8
54200,4,7218.5,63,15.75,0,0,15
54200,6,6521.5,65,16.25,0,0,9
54200,7,5853.5,59,14.75,0,0,15
54200,8,8150.0,35,8.75,2,0,14
54200,6,7105.0,70,17.5,1,0,14
54200,9,7930.0,31,7.75,0,0,7
54200,8,6117.5,55,13.75,1,0,11
54200,8,4966.5,41,10.25,1,0,12
54200,8,5822.5,14,3.5,1,0,6
6632,8,7691.0,38,9.5,2,0,37
6632,8,14422.5,39,9.75,0,0,36
6632,10,19579.0,123,30.75,6,71,69
6632,8,11951.5,95,23.75,1,0,38
6632,9,16574.5,113,28.25,5,1,60
6632,7,11268.5,75,18.75,3,0,21
6632,7,7679.5,98,24.5,0,0,20
6632,8,18738.0,76,19.0,3,0,58
6632,7,11824.5,109,27.25,0,1,31
6632,9,19202.5,132,33.0,5,46,60
6632,9,19208.5,96,24.0,4,0,66
6632,9,17301.0,140,35.0,2,14,56
6632,6,8732.5,15,3.75,0,0,17
6632,4,8165.5,11,2.75,0,0,7
6632,8,14163.0,29,7.25,1,0,36
6632,8,9769.0,37,9.25,1,0,28
6632,9,19441.0,89,22.25,1,0,61
6632,10,11158.5,68,17.0,0,0,31
6632,8,12364.0,54,13.5,0,0,38
6632,10,16142.0,51,12.75,1,0,59
6632,10,14647.5,159,39.75,7,4,50
6632,8,14084.5,126,31.5,1,7,38
6632,10,17307.0,116,29.0,0,4,57
6632,10,14488.5,161,40.25,8,7,61
6632,4,8428.5,13,3.25,0,0,8
6632,7,10001.5,24,6.0,0,0,28
6632,8,12173.0,42,10.5,0,0,30
6632,7,11369.5,37,9.25,2,0,33
6632,9,13995.5,84,21.0,2,0,49
6632,7,11600.0,61,15.25,0,0,22
6632,7,11085.5,50,12.5,0,0,22
6632,8,14202.0,70,17.5,3,0,54
6632,10,19714.5,110,27.5,4,1,64
6632,6,10652.0,19,4.75,2,0,14
6632,4,10341.0,131,32.75,0,4,7
6632,10,14263.0,144,36.0,6,1,63
6632,10,20762.5,81,20.25,10,0,61
6632,10,9970.0,90,22.5,2,0,48
6632,8,15275.0,49,12.25,0,0,52
6632,9,14056.5,42,10.5,3,0,40
6632,8,13087.0,22,5.5,0,0,30
6632,6,8891.5,23,5.75,0,0,21
6632,9,13843.5,49,12.25,3,0,41
6632,9,15519.0,59,14.75,1,0,55
6632,9,15080.5,70,17.5,2,0,47
6632,10,16800.5,77,19.25,2,0,59
6632,11,8211.5,69,17.25,3,0,33
6632,10,19012.5,75,18.75,4,0,58
6632,8,13025.5,34,8.5,1,0,35
6632,10,13737.5,38,9.5,1,0,41
6632,9,13062.0,44,11.0,0,0,31
6632,9,12794.5,47,11.75,1,0,39
6632,8,9348.0,72,18.0,1,0,30
6632,9,19139.5,98,24.5,6,0,66
6632,4,10400.5,170,42.5,0,12,14
6632,10,16167.0,106,26.5,4,4,59
6632,10,21612.5,121,30.25,7,43,58
6632,8,13277.0,110,27.5,6,4,53
6632,4,9046.5,18,4.5,0,0,6
6632,9,12535.5,61,15.25,1,0,43
6632,9,12468.0,32,8.0,1,0,35
6632,10,14050.0,37,9.25,2,0,47
6632,8,13403.5,27,6.75,0,0,32
6632,9,12050.0,28,7.0,0,0,35
6632,8,16410.0,147,36.75,1,4,45
6632,10,14995.5,133,33.25,1,1,52
6632,8,17541.0,135,33.75,7,13,63
6632,8,14847.5,162,40.5,1,19,38
6632,5,10715.0,37,9.25,0,0,13
6632,9,13246.5,75,18.75,3,0,53
6632,8,15421.5,51,12.75,0,0,56
6632,10,16448.0,71,17.75,1,0,60
6632,9,11659.0,62,15.5,2,0,55
6632,9,15814.5,53,13.25,1,0,43
6632,10,17146.5,44,11.0,5,0,57
6632,7,9114.0,34,8.5,0,0,20
6632,5,8844.0,16,4.0,0,0,10
6632,10,18820.5,129,32.25,6,57,59
6632,11,12704.0,61,15.25,2,0,49
6632,9,18148.0,57,14.25,1,0,59
6632,10,12123.0,80,20.0,8,0,45
6632,10,18414.0,90,22.5,6,0,70
6632,10,21765.5,65,16.25,3,0,64
6632,8,6898.0,64,16.0,0,0,23
6632,10,18270.5,123,30.75,3,7,67
6632,10,16458.0,152,38.0,4,20,59
6632,4,8872.5,15,3.75,0,0,7
6632,8,11106.5,35,8.75,1,0,34
6632,8,11528.0,60,15.0,1,0,35
6632,10,17382.5,56,14.0,2,0,55
6632,10,17824.5,181,45.25,7,2,64
6632,4,8786.5,36,9.0,0,0,6
6632,9,17393.0,53,13.25,2,0,55
6632,7,9145.0,73,18.25,1,0,21
6632,7,13848.5,169,42.25,0,112,35
6632,10,14954.0,110,27.5,6,7,60
6632,10,18586.0,101,25.25,1,1,61
6632,9,13678.5,63,15.75,1,0,48
6632,10,21081.0,70,17.5,4,0,68
6632,9,9758.5,68,17.0,1,0,29
6632,10,19290.0,116,29.0,3,21,58
6632,9,12416.0,145,36.25,1,3,35
6632,9,21161.0,114,28.5,5,20,72
6632,8,9027.0,89,22.25,2,0,26
6632,5,9703.0,28,7.0,1,0,17
6632,10,18891.5,139,34.75,5,34,64
6632,8,18174.5,60,15.0,2,0,55
6632,9,9647.0,69,17.25,3,0,37
6632,9,9538.5,79,19.75,1,0,35
6632,8,16420.5,57,14.25,4,0,48
6632,10,14715.0,29,7.25,0,0,40
6632,10,11660.5,37,9.25,0,0,37
6632,4,9318.5,17,4.25,0,0,8
6632,8,11615.0,49,12.25,1,0,42
6632,10,21057.5,122,30.5,3,8,51
6632,8,11530.0,81,20.25,1,0,39
6632,10,17671.0,65,16.25,3,0,55
6632,10,20090.0,177,44.25,2,5,65
6632,10,17780.0,92,23.0,0,0,56
6632,10,15262.5,92,23.0,5,0,58
6632,6,6164.5,47,11.75,0,0,9
6632,10,19633.0,66,16.5,6,0,57
6632,9,13237.5,130,32.5,0,1,32
6632,10,16505.5,93,23.25,4,0,66
6632,10,20263.5,122,30.5,4,1,61
6632,6,10197.0,23,5.75,0,0,16
6632,8,15020.5,32,8.0,0,0,38
6632,9,10551.0,51,12.75,1,0,34
6632,9,15827.0,55,13.75,3,0,54
6632,10,15795.0,80,20.0,4,0,59
6632,10,19872.0,163,40.75,4,6,62
6632,4,8237.0,22,5.5,0,0,13
6632,8,15121.5,127,31.75,0,4,31
6632,10,16105.5,136,34.0,8,10,65
6632,10,20926.0,116,29.0,2,3,65
6632,10,17636.5,95,23.75,6,0,57
6632,10,22246.0,120,30.0,3,3,61
6632,10,18225.0,57,14.25,5,0,53
6632,8,8731.5,66,16.5,1,0,32
6632,8,15752.0,42,10.5,2,0,41
6632,9,19323.5,96,24.0,2,0,66
6632,8,15245.0,113,28.25,4,2,56
6632,10,22252.5,81,20.25,8,0,59
6632,6,3831.0,56,14.0,1,0,9
6632,10,19666.0,110,27.5,4,2,64
6632,10,14744.5,165,41.25,1,5,47
6632,4,7331.5,101,25.25,0,1,9
6632,10,19317.5,104,26.0,7,3,60
6632,7,11433.5,43,10.75,1,0,27
6632,6,11490.5,64,16.0,1,0,33
6632,5,9449.5,29,7.25,0,0,15
6632,10,17610.5,135,33.75,4,11,59
6632,8,8047.5,81,20.25,2,0,36
6632,10,18974.5,70,17.5,4,0,62
6632,7,8644.0,64,16.0,1,0,33
6632,8,16923.5,50,12.5,3,0,57
6632,8,12484.0,32,8.0,1,0,30
6632,10,18512.5,143,35.75,6,62,63
6632,10,19956.5,76,19.0,5,0,60
6632,13,4888.0,73,18.25,2,0,20
6632,8,12210.0,88,22.0,0,0,38
6632,9,17821.5,94,23.5,9,0,70
6632,5,9105.5,149,37.25,1,39,16
6632,10,17189.0,107,26.75,2,2,65
6632,10,15275.5,95,23.75,2,0,40
6632,10,15975.0,73,18.25,2,0,45
6632,9,15646.5,106,26.5,6,1,56
6632,11,15370.5,64,16.0,6,0,56
6632,8,8266.5,68,17.0,0,0,33
6632,10,19393.0,59,14.75,2,0,60
6632,9,18651.0,160,40.0,5,10,63
6632,8,11023.5,54,13.5,0,0,22
6632,8,15824.0,108,27.0,0,1,47
6632,11,15308.0,108,27.0,2,2,61
6632,9,20519.0,159,39.75,10,7,53
6632,10,17547.0,150,37.5,12,4,61
6632,8,16412.5,116,29.0,1,1,55
6632,10,13563.0,90,22.5,1,0,49
6632,9,15010.0,57,14.25,0,0,45
6632,9,14037.0,56,14.0,2,0,51
6632,8,13174.0,87,21.75,8,0,41
6632,10,16993.5,83,20.75,10,0,62
6632,2,0.0,127,31.75,7,12,64
6632,10,16578.0,172,43.0,4,41,44
6632,10,14966.0,82,20.5,1,0,79
6632,5,9008.5,32,8.0,0,0,9
6632,8,9936.0,71,17.75,1,0,32
6632,10,19037.0,63,15.75,1,0,64
6632,8,9600.5,88,22.0,3,0,45
6632,9,19065.5,89,22.25,6,0,59
6632,8,17213.0,60,15.0,1,0,50
6632,9,11607.5,101,25.25,1,1,43
6632,6,11495.5,20,5.0,0,0,32
6632,4,7492.0,12,3.0,0,0,7
6632,10,20034.0,68,17.0,0,0,66
6632,9,10850.5,85,21.25,0,0,64
6632,9,12989.0,88,22.0,1,0,45
6632,9,15681.0,54,13.5,3,0,59
6632,9,12679.5,56,14.0,2,0,57
6632,10,17036.5,94,23.5,3,0,62
6632,8,12800.0,72,18.0,1,0,38
6632,8,13737.5,59,14.75,1,0,38
6632,7,7533.5,55,13.75,0,0,17
6632,10,18608.5,55,13.75,4,0,54
6632,4,8624.0,17,4.25,0,0,15
6632,6,9050.0,21,5.25,1,0,18
6632,10,21339.5,75,18.75,5,0,57
6632,6,6895.5,65,16.25,0,0,13
6632,9,10964.0,111,27.75,2,2,29
6632,10,19854.0,107,26.75,6,19,68
6632,10,21369.0,89,22.25,5,0,68
6632,7,5490.0,72,18.0,0,0,15
6632,10,22477.0,105,26.25,5,7,72
6632,10,11155.5,107,26.75,0,1,35
6632,10,17477.5,116,29.0,4,4,63
6632,7,10547.5,174,43.5,1,32,17
6632,8,14511.0,70,17.5,2,0,51
6632,10,17123.0,86,21.5,4,0,59
6632,5,11163.0,188,47.0,0,31,13
6632,9,14559.0,122,30.5,7,2,65
6632,10,21434.0,84,21.0,9,0,67
6632,9,7530.0,78,19.5,0,0,22
6632,9,15399.0,75,18.75,0,0,39
6632,9,19151.0,168,42.0,5,20,62
6632,7,12370.0,130,32.5,0,1,17
6632,10,13147.0,91,22.75,4,0,47
6632,8,10936.0,44,11.0,0,0,42
6632,7,11455.0,24,6.0,1,0,24
6632,9,14937.5,105,26.25,3,4,46
6632,8,14093.5,70,17.5,0,0,42
6632,11,5014.5,63,15.75,2,0,18
6632,10,17872.0,72,18.0,4,0,55
6632,5,10022.0,16,4.0,1,0,12
6632,4,6713.0,15,3.75,0,0,8
6632,8,11314.0,147,36.75,1,2,24
6632,10,17682.5,121,30.25,6,36,59
6632,9,18579.0,187,46.75,7,3,47
6632,11,18163.5,131,32.75,6,3,73
6632,8,14061.0,32,8.0,1,0,26
6632,8,8524.5,62,15.5,1,0,42
6632,12,8305.5,87,21.75,1,0,24
6632,10,17788.5,90,22.5,4,0,59
6632,9,18760.0,63,15.75,1,0,47
6632,9,11693.0,61,15.25,0,0,35
6632,8,11387.5,39,9.75,1,0,28
6632,8,13802.0,45,11.25,1,0,48
6632,9,19340.0,133,33.25,14,14,67
6632,8,17490.5,140,35.0,5,19,63
6632,10,16603.0,111,27.75,7,1,57
6632,4,9053.0,69,17.25,0,0,12
6632,10,18008.5,113,28.25,1,4,51
6632,10,18368.0,125,31.25,3,18,47
6632,10,21141.5,143,35.75,9,19,55
6632,9,16941.0,167,41.75,8,6,64
6632,5,8528.0,19,4.75,0,0,9
6632,10,14071.0,51,12.75,1,0,51
6632,9,20065.0,163,40.75,10,2,56
6632,8,19302.0,142,35.5,6,5,62
6632,10,21481.0,81,20.25,3,0,50
6632,10,8650.0,71,17.75,0,0,28
6632,11,14858.5,72,18.0,3,0,46
6632,10,17236.0,71,17.75,1,0,62
6632,7,13764.0,30,7.5,3,0,32
6632,9,8743.5,55,13.75,1,0,34
6632,9,15402.0,63,15.75,2,0,59
6632,9,15701.0,57,14.25,1,0,54
6632,8,16227.5,50,12.5,1,0,43
6632,10,20009.5,186,46.5,3,3,56
6632,10,20955.0,90,22.5,6,0,72
6632,9,9452.5,64,16.0,0,0,30
6632,7,14296.5,31,7.75,0,0,35
6632,9,9496.0,66,16.5,0,0,28
6632,11,13893.5,50,12.5,5,0,46
6632,10,16833.5,61,15.25,4,0,60
6632,9,17243.0,70,17.5,2,0,61
6632,10,15096.0,75,18.75,3,0,55
6632,4,10171.5,22,5.5,0,0,8
6632,10,10275.5,76,19.0,1,0,53
6632,10,22201.5,97,24.25,3,0,67
6632,9,17496.0,57,14.25,5,0,56
6632,10,20987.0,153,38.25,5,57,67
6632,14,10362.5,171,42.75,0,5,25
6632,10,15263.5,44,11.0,3,0,50
6632,9,15372.0,55,13.75,4,0,51
6632,10,20141.0,67,16.75,1,0,62
6632,9,11585.5,77,19.25,3,0,48
6632,10,19919.0,111,27.75,4,1,62
6632,5,9207.0,11,2.75,0,0,11
6632,10,19851.5,71,17.75,4,0,59
6632,4,8984.0,15,3.75,0,0,13
6632,9,21740.0,117,29.25,10,4,68
6632,9,18020.0,95,23.75,10,0,50
6632,10,20211.0,75,18.75,3,0,63
6632,16,5816.5,56,14.0,4,0,25
6632,7,12787.5,20,5.0,0,0,26
6632,6,7404.0,57,14.25,0,0,19
6632,4,7331.0,61,15.25,0,0,8
6632,9,17149.0,96,24.0,5,0,59
6632,7,12904.0,32,8.0,0,0,31
6632,8,10586.0,59,14.75,0,0,41
6632,9,19992.5,154,38.5,5,38,52
6632,10,15015.5,137,34.25,2,4,50
6632,8,12988.0,68,17.0,1,0,53
6632,9,16523.0,51,12.75,4,0,62
6632,9,15317.5,61,15.25,2,0,57
6632,9,16686.0,62,15.5,2,0,64
6632,10,18035.5,80,20.0,3,0,54
6632,9,11593.5,86,21.5,4,0,58
6632,10,19005.0,103,25.75,3,2,49
6632,7,11080.0,141,35.25,1,4,26
6632,10,17338.5,139,34.75,9,5,69
6632,8,13829.5,154,38.5,0,3,47
6632,10,20259.0,57,14.25,7,0,50
6632,9,9801.5,62,15.5,1,0,41
6632,9,17000.0,106,26.5,7,4,54
6632,10,19282.5,145,36.25,7,86,49
6632,8,16225.0,52,13.0,2,0,49
6632,7,9686.0,81,20.25,0,0,31
6632,8,11709.5,63,15.75,0,0,43
6632,6,9536.5,26,6.5,0,0,15
6632,9,17380.5,51,12.75,0,0,45
6632,10,19112.0,105,26.25,1,1,61
6632,4,8712.5,23,5.75,0,0,8
6632,9,13536.0,58,14.5,2,0,51
6632,10,17312.0,73,18.25,6,0,63
6632,9,13982.5,54,13.5,4,0,54
6632,10,20979.0,101,25.25,9,2,69
6632,8,10765.5,94,23.5,5,0,42
6632,10,19280.5,158,39.5,8,28,51
6632,10,17157.0,114,28.5,4,2,55
6632,6,8972.5,21,5.25,0,0,14
6632,9,11907.0,29,7.25,1,0,34
6632,7,9707.0,109,27.25,0,5,28
6632,10,18671.5,115,28.75,5,1,67
6632,10,19811.5,130,32.5,4,11,69
6632,4,7977.5,25,6.25,0,0,9
6632,8,11901.0,127,31.75,1,1,52
6632,8,14123.0,100,25.0,1,1,37
6632,9,15259.5,83,20.75,0,0,55
6632,6,9447.0,47,11.75,0,0,16
6632,9,16291.0,75,18.75,3,0,61
6632,8,10783.5,45,11.25,0,0,20
6632,10,8799.0,35,8.75,0,0,26
6632,5,9658.5,20,5.0,0,0,18
6632,10,13137.5,70,17.5,2,0,41
6632,11,17559.5,89,22.25,5,0,66
6632,10,21473.0,98,24.5,4,0,66
6632,10,12974.5,103,25.75,1,3,51
6632,8,13664.5,88,22.0,1,0,46
6632,8,19320.0,104,26.0,3,9,60
6632,8,8147.0,74,18.5,3,0,30
6632,10,19507.0,73,18.25,1,0,61
6632,9,16639.5,56,14.0,2,0,44
6632,10,19936.0,193,48.25,3,7,59
6632,9,11269.0,89,22.25,3,0,57
6632,9,16347.5,68,17.0,3,0,49
6632,7,13220.0,121,30.25,0,2,33
6632,10,15426.0,106,26.5,1,2,65
6632,9,20600.0,65,16.25,2,0,50
6632,8,7411.5,81,20.25,1,0,23
6632,10,15581.5,58,14.5,4,0,54
6632,10,16359.0,68,17.0,3,0,59
6632,7,12390.5,42,10.5,1,0,30
6632,8,12103.5,68,17.0,2,0,55
6632,10,19731.0,132,33.0,5,3,67
6632,5,9464.0,12,3.0,0,0,8
6632,6,11223.5,21,5.25,3,0,21
6632,10,18548.0,110,27.5,3,3,56
6632,10,22238.5,103,25.75,3,1,66
6632,10,16862.0,63,15.75,3,0,52
6632,10,16977.0,73,18.25,2,0,65
6632,11,15270.0,112,28.0,2,1,59
6632,10,17466.5,59,14.75,3,0,52
6632,8,14678.5,56,14.0,1,0,47
6632,7,9796.5,20,5.0,0,0,19
6632,9,12525.5,40,10.0,0,0,42
6632,9,14139.5,120,30.0,0,1,31
6632,9,14263.5,93,23.25,2,0,56
6632,8,17462.0,135,33.75,0,3,39
6632,10,19240.0,189,47.25,8,3,65
6632,10,22060.5,99,24.75,8,0,65
6632,6,6471.5,86,21.5,0,0,15
6632,9,18098.0,81,20.25,0,0,64
6632,8,12638.5,45,11.25,2,0,43
6632,10,16388.5,58,14.5,1,0,60
6632,9,16001.0,59,14.75,4,0,48
6632,5,9560.5,30,7.5,1,0,18
6632,10,12921.0,50,12.5,2,0,46
6632,10,20929.5,158,39.5,5,10,63
6632,14,11329.5,125,31.25,2,2,26
6632,9,10938.5,70,17.5,1,0,36
6632,10,17922.5,52,13.0,9,0,45
6632,8,10893.0,60,15.0,5,0,55
6632,10,18684.0,68,17.0,3,0,67
6632,6,3496.0,13,3.25,1,0,8
6632,5,10409.0,17,4.25,2,0,16
6632,10,21443.0,92,23.0,6,0,60
6632,6,7180.0,46,11.5,0,0,14
6632,8,10009.0,69,17.25,0,0,15
6632,10,18707.5,99,24.75,4,0,70
6632,8,16516.0,127,31.75,0,2,43
6632,9,12865.0,85,21.25,6,0,46
6632,10,15595.0,72,18.0,3,0,46
6632,10,16251.0,54,13.5,1,0,57
6632,9,19997.0,76,19.0,1,0,50
6632,9,12124.5,102,25.5,1,1,44
6632,11,8785.5,53,13.25,1,0,33
6632,10,16118.0,36,9.0,1,0,51
6632,10,17041.0,64,16.0,4,0,61
6632,10,14537.0,53,13.25,7,0,54
6632,9,17589.0,43,10.75,2,0,60
6632,8,11480.5,57,14.25,1,0,41
6632,9,16539.0,148,37.0,1,8,47
6632,10,16051.0,107,26.75,5,9,59
6632,4,8454.5,13,3.25,0,0,8
6632,6,10045.0,23,5.75,1,0,27
6632,10,16642.5,120,30.0,3,1,58
6632,10,17504.5,162,40.5,0,25,57
6632,4,7712.0,21,5.25,0,0,10
6632,10,14362.5,49,12.25,0,0,45
6632,10,21279.5,106,26.5,11,1,64
6632,8,8339.5,66,16.5,2,0,33
6632,10,18218.5,93,23.25,2,0,59
6632,10,14556.0,89,22.25,2,0,57
6632,10,15528.5,61,15.25,3,0,49
6632,11,15556.5,64,16.0,5,0,56
6632,10,10033.0,41,10.25,0,0,25
6632,10,16073.5,39,9.75,4,0,57
6632,10,14808.0,65,16.25,1,0,58
6632,10,17374.5,71,17.75,3,0,63
6632,10,22148.5,112,28.0,4,7,63
6632,14,9441.0,79,19.75,1,0,22
6632,8,15055.0,31,7.75,1,0,39
6632,8,5652.0,40,10.0,0,0,19
6632,9,15755.0,81,20.25,2,0,64
6632,9,13597.5,61,15.25,0,0,36
6632,9,14555.0,58,14.5,4,0,53
6632,10,17041.0,65,16.25,1,0,65
6632,6,4805.5,80,20.0,0,0,10
6632,10,19155.0,53,13.25,4,0,60
6632,10,16369.5,73,18.25,5,0,60
6632,10,15572.0,61,15.25,5,0,53
6632,10,17441.0,145,36.25,6,1,62
6632,10,14878.5,66,16.5,3,0,56
6632,10,15357.0,107,26.75,3,1,53
6632,10,16819.5,73,18.25,1,0,40
6632,10,22167.5,139,34.75,4,3,69
6632,14,13024.5,52,13.0,0,0,40
